method,split,morphology,task,seed,episodes,dominant_failure_accuracy,top2_failure_recall,calibration_error,early_warning_lead_time,cross_morphology_generalization_gap,task_success,dominant_failure_rate,safety_violation_rate,intervention_cost,unnecessary_intervention_rate,planning_regret_to_oracle
per_morphology_calibrated_predictor,payload_shift,quadruped,tight_turn_navigation,4,96,0.500000,0.687500,0.118203,0.603272,0.131568,0.593750,0.229167,0.093750,0.012029,0.166667,0.195981
per_morphology_calibrated_predictor,payload_shift,quadruped,tight_turn_navigation,5,96,0.510417,0.718750,0.145200,0.606814,0.131568,0.687500,0.156250,0.093750,0.010149,0.125000,0.179542
per_morphology_calibrated_predictor,payload_shift,quadruped,tight_turn_navigation,6,96,0.479167,0.645833,0.105918,0.597855,0.131568,0.604167,0.250000,0.114583,0.011653,0.156250,0.206830
per_morphology_calibrated_predictor,payload_shift,quadruped,payload_transport,0,96,0.437500,0.666667,0.054288,0.595355,0.131568,0.604167,0.250000,0.145833,0.009368,0.020833,0.221360
per_morphology_calibrated_predictor,payload_shift,quadruped,payload_transport,1,96,0.510417,0.645833,0.135992,0.600980,0.131568,0.510417,0.187500,0.125000,0.007633,0.010417,0.214001
per_morphology_calibrated_predictor,payload_shift,quadruped,payload_transport,2,96,0.520833,0.708333,0.137472,0.607022,0.131568,0.614583,0.229167,0.125000,0.009021,0.031250,0.209591
per_morphology_calibrated_predictor,payload_shift,quadruped,payload_transport,3,96,0.479167,0.645833,0.102438,0.597855,0.131568,0.729167,0.125000,0.156250,0.009368,0.020833,0.186658
per_morphology_calibrated_predictor,payload_shift,quadruped,payload_transport,4,96,0.541667,0.718750,0.158678,0.609939,0.131568,0.656250,0.145833,0.104167,0.010062,0.052083,0.188131
per_morphology_calibrated_predictor,payload_shift,quadruped,payload_transport,5,96,0.447917,0.572917,0.069660,0.588897,0.131568,0.656250,0.166667,0.114583,0.006940,0.010417,0.195401
per_morphology_calibrated_predictor,payload_shift,quadruped,payload_transport,6,96,0.447917,0.635417,0.074216,0.593897,0.131568,0.583333,0.239583,0.177083,0.006940,0.020833,0.221317
per_morphology_calibrated_predictor,payload_shift,quadruped,gap_or_step_crossing,0,96,0.604167,0.718750,0.226652,0.616189,0.131568,0.656250,0.156250,0.104167,0.011861,0.072917,0.188853
per_morphology_calibrated_predictor,payload_shift,quadruped,gap_or_step_crossing,1,96,0.500000,0.656250,0.128691,0.600772,0.131568,0.708333,0.135417,0.187500,0.013343,0.083333,0.192932
per_morphology_calibrated_predictor,payload_shift,quadruped,gap_or_step_crossing,2,96,0.500000,0.656250,0.126905,0.600772,0.131568,0.604167,0.177083,0.114583,0.009266,0.072917,0.200986
per_morphology_calibrated_predictor,payload_shift,quadruped,gap_or_step_crossing,3,96,0.562500,0.750000,0.186135,0.614522,0.131568,0.604167,0.187500,0.083333,0.012972,0.041667,0.193631
per_morphology_calibrated_predictor,payload_shift,quadruped,gap_or_step_crossing,4,96,0.437500,0.645833,0.061287,0.593689,0.131568,0.531250,0.270833,0.093750,0.010749,0.093750,0.217800
per_morphology_calibrated_predictor,payload_shift,quadruped,gap_or_step_crossing,5,96,0.531250,0.729167,0.154272,0.609730,0.131568,0.489583,0.291667,0.145833,0.013343,0.052083,0.228139
per_morphology_calibrated_predictor,payload_shift,quadruped,gap_or_step_crossing,6,96,0.468750,0.656250,0.084311,0.597647,0.131568,0.687500,0.229167,0.104167,0.010007,0.052083,0.197296
per_morphology_calibrated_predictor,payload_shift,quadruped,precision_contact_manipulation,0,96,0.447917,0.656250,0.067282,0.595564,0.131568,0.604167,0.270833,0.145833,0.011001,0.041667,0.220073
per_morphology_calibrated_predictor,payload_shift,quadruped,precision_contact_manipulation,1,96,0.468750,0.687500,0.088785,0.600147,0.131568,0.562500,0.260417,0.104167,0.009372,0.031250,0.220641
per_morphology_calibrated_predictor,payload_shift,quadruped,precision_contact_manipulation,2,96,0.510417,0.645833,0.136521,0.600980,0.131568,0.604167,0.270833,0.145833,0.014261,0.020833,0.216679
per_morphology_calibrated_predictor,payload_shift,quadruped,precision_contact_manipulation,3,96,0.458333,0.666667,0.078371,0.597439,0.131568,0.604167,0.239583,0.104167,0.009779,0.020833,0.207792
per_morphology_calibrated_predictor,payload_shift,quadruped,precision_contact_manipulation,4,96,0.489583,0.614583,0.109128,0.596397,0.131568,0.604167,0.239583,0.083333,0.008964,0.010417,0.209135
per_morphology_calibrated_predictor,payload_shift,quadruped,precision_contact_manipulation,5,96,0.666667,0.781250,0.280110,0.627439,0.131568,0.593750,0.125000,0.083333,0.010594,0.072917,0.190465
per_morphology_calibrated_predictor,payload_shift,quadruped,precision_contact_manipulation,6,96,0.531250,0.697917,0.156438,0.607230,0.131568,0.500000,0.239583,0.166667,0.014261,0.062500,0.229009
per_morphology_calibrated_predictor,payload_shift,quadruped,disturbance_recovery,0,96,0.541667,0.687500,0.160707,0.607439,0.131568,0.666667,0.145833,0.062500,0.009936,0.010417,0.182342
per_morphology_calibrated_predictor,payload_shift,quadruped,disturbance_recovery,1,96,0.510417,0.677083,0.139258,0.603480,0.131568,0.604167,0.239583,0.145833,0.011711,0.041667,0.213399
per_morphology_calibrated_predictor,payload_shift,quadruped,disturbance_recovery,2,96,0.520833,0.677083,0.149112,0.604522,0.131568,0.552083,0.260417,0.083333,0.012420,0.031250,0.212906
per_morphology_calibrated_predictor,payload_shift,quadruped,disturbance_recovery,3,96,0.604167,0.729167,0.232319,0.617022,0.131568,0.708333,0.135417,0.135417,0.010646,0.020833,0.186242
per_morphology_calibrated_predictor,payload_shift,quadruped,disturbance_recovery,4,96,0.510417,0.666667,0.135237,0.602647,0.131568,0.635417,0.208333,0.125000,0.010646,0.062500,0.204537
per_morphology_calibrated_predictor,payload_shift,quadruped,disturbance_recovery,5,96,0.468750,0.645833,0.088393,0.596814,0.131568,0.552083,0.229167,0.125000,0.010291,0.052083,0.218663
per_morphology_calibrated_predictor,payload_shift,quadruped,disturbance_recovery,6,96,0.572917,0.708333,0.201066,0.612230,0.131568,0.541667,0.218750,0.135417,0.010646,0.072917,0.210630
per_morphology_calibrated_predictor,payload_shift,arm_gripper,tight_turn_navigation,0,96,0.531250,0.708333,0.159148,0.633532,0.117064,0.656250,0.145833,0.145833,0.011105,0.104167,0.185023
per_morphology_calibrated_predictor,payload_shift,arm_gripper,tight_turn_navigation,1,96,0.385417,0.635417,0.001487,0.613115,0.117064,0.635417,0.270833,0.104167,0.009956,0.104167,0.207751
per_morphology_calibrated_predictor,payload_shift,arm_gripper,tight_turn_navigation,2,96,0.541667,0.729167,0.166531,0.636240,0.117064,0.677083,0.135417,0.125000,0.012254,0.156250,0.183866
per_morphology_calibrated_predictor,payload_shift,arm_gripper,tight_turn_navigation,3,96,0.510417,0.739583,0.137282,0.633948,0.117064,0.572917,0.197917,0.135417,0.009573,0.114583,0.202162
per_morphology_calibrated_predictor,payload_shift,arm_gripper,tight_turn_navigation,4,96,0.437500,0.604167,0.058571,0.615823,0.117064,0.572917,0.291667,0.125000,0.012254,0.135417,0.217057
per_morphology_calibrated_predictor,payload_shift,arm_gripper,tight_turn_navigation,5,96,0.510417,0.729167,0.131233,0.633115,0.117064,0.708333,0.156250,0.156250,0.015700,0.093750,0.176061
per_morphology_calibrated_predictor,payload_shift,arm_gripper,tight_turn_navigation,6,96,0.583333,0.770833,0.207551,0.643740,0.117064,0.656250,0.187500,0.125000,0.013785,0.135417,0.184922
per_morphology_calibrated_predictor,payload_shift,arm_gripper,payload_transport,0,96,0.437500,0.656250,0.063640,0.619990,0.117064,0.697917,0.239583,0.093750,0.012036,0.000000,0.208088
per_morphology_calibrated_predictor,payload_shift,arm_gripper,payload_transport,1,96,0.489583,0.697917,0.121215,0.628532,0.117064,0.645833,0.218750,0.062500,0.009558,0.000000,0.205335
per_morphology_calibrated_predictor,payload_shift,arm_gripper,payload_transport,2,96,0.520833,0.677083,0.140423,0.629990,0.117064,0.604167,0.208333,0.166667,0.010620,0.000000,0.227033
per_morphology_calibrated_predictor,payload_shift,arm_gripper,payload_transport,3,96,0.541667,0.750000,0.143998,0.637907,0.117064,0.531250,0.229167,0.135417,0.010266,0.000000,0.221234
per_morphology_calibrated_predictor,payload_shift,arm_gripper,payload_transport,4,96,0.614583,0.770833,0.239064,0.646865,0.117064,0.635417,0.229167,0.062500,0.009912,0.000000,0.204442
per_morphology_calibrated_predictor,payload_shift,arm_gripper,payload_transport,5,96,0.468750,0.697917,0.098740,0.626448,0.117064,0.625000,0.218750,0.093750,0.010620,0.010417,0.205293
per_morphology_calibrated_predictor,payload_shift,arm_gripper,payload_transport,6,96,0.645833,0.760417,0.268971,0.649157,0.117064,0.572917,0.135417,0.114583,0.008496,0.000000,0.200964
per_morphology_calibrated_predictor,payload_shift,arm_gripper,gap_or_step_crossing,0,96,0.479167,0.729167,0.099055,0.629990,0.117064,0.635417,0.208333,0.135417,0.012463,0.041667,0.206157
per_morphology_calibrated_predictor,payload_shift,arm_gripper,gap_or_step_crossing,1,96,0.562500,0.750000,0.193744,0.639990,0.117064,0.520833,0.229167,0.135417,0.010952,0.020833,0.215355
per_morphology_calibrated_predictor,payload_shift,arm_gripper,gap_or_step_crossing,2,96,0.510417,0.739583,0.121007,0.633948,0.117064,0.552083,0.218750,0.114583,0.010197,0.041667,0.213997
per_morphology_calibrated_predictor,payload_shift,arm_gripper,gap_or_step_crossing,3,96,0.520833,0.687500,0.138839,0.630823,0.117064,0.500000,0.239583,0.156250,0.009064,0.010417,0.226153
per_morphology_calibrated_predictor,payload_shift,arm_gripper,gap_or_step_crossing,4,96,0.583333,0.729167,0.201979,0.640407,0.117064,0.583333,0.197917,0.062500,0.013218,0.052083,0.195096
per_morphology_calibrated_predictor,payload_shift,arm_gripper,gap_or_step_crossing,5,96,0.531250,0.645833,0.148674,0.628532,0.117064,0.656250,0.187500,0.156250,0.012463,0.041667,0.210182
per_morphology_calibrated_predictor,payload_shift,arm_gripper,gap_or_step_crossing,6,96,0.531250,0.635417,0.150391,0.627698,0.117064,0.614583,0.166667,0.114583,0.010575,0.062500,0.201520
per_morphology_calibrated_predictor,payload_shift,arm_gripper,precision_contact_manipulation,0,96,0.520833,0.718750,0.146946,0.633323,0.117064,0.562500,0.250000,0.104167,0.011606,0.000000,0.223461
per_morphology_calibrated_predictor,payload_shift,arm_gripper,precision_contact_manipulation,1,96,0.479167,0.614583,0.096808,0.620823,0.117064,0.614583,0.208333,0.114583,0.016165,0.000000,0.214218
per_morphology_calibrated_predictor,payload_shift,arm_gripper,precision_contact_manipulation,2,96,0.500000,0.666667,0.114490,0.627073,0.117064,0.520833,0.281250,0.187500,0.014922,0.000000,0.241748
per_morphology_calibrated_predictor,payload_shift,arm_gripper,precision_contact_manipulation,3,96,0.458333,0.625000,0.078885,0.619573,0.117064,0.479167,0.270833,0.125000,0.011191,0.000000,0.238173
per_morphology_calibrated_predictor,payload_shift,arm_gripper,precision_contact_manipulation,4,96,0.385417,0.625000,0.005720,0.612282,0.117064,0.593750,0.270833,0.093750,0.012849,0.000000,0.220255
per_morphology_calibrated_predictor,payload_shift,arm_gripper,precision_contact_manipulation,5,96,0.479167,0.666667,0.105820,0.624990,0.117064,0.656250,0.166667,0.156250,0.015336,0.000000,0.203955
per_morphology_calibrated_predictor,payload_shift,arm_gripper,precision_contact_manipulation,6,96,0.489583,0.677083,0.096681,0.626865,0.117064,0.510417,0.260417,0.177083,0.013264,0.000000,0.234512
per_morphology_calibrated_predictor,payload_shift,arm_gripper,disturbance_recovery,0,96,0.552083,0.739583,0.165480,0.638115,0.117064,0.708333,0.145833,0.114583,0.013752,0.020833,0.189361
per_morphology_calibrated_predictor,payload_shift,arm_gripper,disturbance_recovery,1,96,0.541667,0.729167,0.153151,0.636240,0.117064,0.562500,0.187500,0.083333,0.008685,0.010417,0.207895
per_morphology_calibrated_predictor,payload_shift,arm_gripper,disturbance_recovery,2,96,0.468750,0.666667,0.105926,0.623948,0.117064,0.520833,0.291667,0.135417,0.012304,0.000000,0.233943
per_morphology_calibrated_predictor,payload_shift,arm_gripper,disturbance_recovery,3,96,0.468750,0.656250,0.082170,0.623115,0.117064,0.604167,0.250000,0.177083,0.006876,0.010417,0.231235
per_morphology_calibrated_predictor,payload_shift,arm_gripper,disturbance_recovery,4,96,0.447917,0.666667,0.072265,0.621865,0.117064,0.489583,0.302083,0.135417,0.011581,0.010417,0.243127
per_morphology_calibrated_predictor,payload_shift,arm_gripper,disturbance_recovery,5,96,0.416667,0.656250,0.030658,0.617907,0.117064,0.510417,0.312500,0.104167,0.012666,0.000000,0.230880
per_morphology_calibrated_predictor,payload_shift,arm_gripper,disturbance_recovery,6,96,0.468750,0.656250,0.099704,0.623115,0.117064,0.625000,0.208333,0.104167,0.013390,0.010417,0.205239
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,tight_turn_navigation,0,96,0.520833,0.687500,0.146347,0.572267,0.156432,0.635417,0.197917,0.166667,0.013566,0.052083,0.210610
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,tight_turn_navigation,1,96,0.500000,0.718750,0.126968,0.572684,0.156432,0.531250,0.281250,0.145833,0.011970,0.031250,0.226597
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,tight_turn_navigation,2,96,0.479167,0.677083,0.111385,0.567267,0.156432,0.697917,0.125000,0.125000,0.011970,0.031250,0.188165
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,tight_turn_navigation,3,96,0.479167,0.656250,0.106459,0.565601,0.156432,0.583333,0.239583,0.093750,0.011172,0.020833,0.212371
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,tight_turn_navigation,4,96,0.468750,0.604167,0.089289,0.560392,0.156432,0.625000,0.229167,0.114583,0.009975,0.052083,0.213547
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,tight_turn_navigation,5,96,0.531250,0.697917,0.160094,0.574142,0.156432,0.562500,0.187500,0.177083,0.010374,0.052083,0.221312
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,tight_turn_navigation,6,96,0.531250,0.708333,0.154242,0.574976,0.156432,0.572917,0.260417,0.135417,0.011172,0.010417,0.218763
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,payload_transport,0,96,0.510417,0.645833,0.134330,0.567892,0.156432,0.520833,0.239583,0.156250,0.011102,0.000000,0.242908
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,payload_transport,1,96,0.489583,0.697917,0.116554,0.569976,0.156432,0.510417,0.281250,0.218750,0.011102,0.000000,0.263960
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,payload_transport,2,96,0.447917,0.614583,0.079342,0.559142,0.156432,0.562500,0.208333,0.125000,0.017023,0.000000,0.224428
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,payload_transport,3,96,0.385417,0.593750,0.011901,0.551226,0.156432,0.593750,0.218750,0.197917,0.011842,0.000000,0.244393
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,payload_transport,4,96,0.531250,0.687500,0.165788,0.573309,0.156432,0.572917,0.177083,0.114583,0.010732,0.000000,0.230349
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,payload_transport,5,96,0.479167,0.687500,0.098114,0.568101,0.156432,0.531250,0.218750,0.114583,0.011842,0.000000,0.234585
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,payload_transport,6,96,0.520833,0.729167,0.150879,0.575601,0.156432,0.510417,0.260417,0.156250,0.013322,0.000000,0.249070
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,gap_or_step_crossing,0,96,0.437500,0.562500,0.064794,0.553934,0.156432,0.604167,0.239583,0.166667,0.014174,0.000000,0.230367
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,gap_or_step_crossing,1,96,0.552083,0.687500,0.172859,0.575392,0.156432,0.552083,0.218750,0.187500,0.012206,0.000000,0.233045
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,gap_or_step_crossing,2,96,0.531250,0.718750,0.162498,0.575809,0.156432,0.604167,0.166667,0.135417,0.011418,0.000000,0.211782
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,gap_or_step_crossing,3,96,0.468750,0.656250,0.101408,0.564559,0.156432,0.593750,0.197917,0.135417,0.011812,0.000000,0.223990
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,gap_or_step_crossing,4,96,0.395833,0.645833,0.015061,0.556434,0.156432,0.572917,0.270833,0.177083,0.014962,0.000000,0.237957
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,gap_or_step_crossing,5,96,0.479167,0.614583,0.116636,0.562267,0.156432,0.510417,0.260417,0.166667,0.011418,0.000000,0.240951
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,gap_or_step_crossing,6,96,0.489583,0.645833,0.121233,0.565809,0.156432,0.656250,0.187500,0.093750,0.016143,0.000000,0.201802
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,precision_contact_manipulation,0,96,0.520833,0.677083,0.143726,0.571434,0.156432,0.552083,0.270833,0.187500,0.013347,0.000000,0.249114
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,precision_contact_manipulation,1,96,0.541667,0.666667,0.173546,0.572684,0.156432,0.593750,0.197917,0.145833,0.009903,0.000000,0.229177
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,precision_contact_manipulation,2,96,0.500000,0.656250,0.124822,0.567684,0.156432,0.625000,0.229167,0.135417,0.014208,0.000000,0.226536
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,precision_contact_manipulation,3,96,0.510417,0.718750,0.134540,0.573726,0.156432,0.604167,0.218750,0.156250,0.014639,0.000000,0.230306
per_morphology_calibrated_predictor,payload_shift,aerial_manipulator,precision_contact_manipulation,4,96,0.458333,0.697917,0.080367,0.566851,0.156432,0.645833,0.229167,0.114583,0.011194,0.000000,0.227591
