comparison,metric,mean,ci95,lower95,upper95,better_seeds,n,split
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,failure_family_f1,0.4536459550150026,0.08103786221504196,0.37260809279996066,0.5346838172300445,10,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,task_success,0.14791666666666667,0.1219155123303692,0.026001154336297475,0.2698321789970359,8,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,dominant_failure_rate,-0.2861111111111111,0.13763085212798762,-0.42374196323909874,-0.14848025898312348,1,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,safety_violation_rate,-0.12465277777777778,0.12916399414797938,-0.25381677192575713,0.004511216370201604,2,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,intervention_cost,0.010417645779166665,0.0035790158117698567,0.006838629967396808,0.013996661590936522,10,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,unnecessary_intervention_rate,-0.0006944444444444444,0.001361111111111111,-0.0020555555555555553,0.0006666666666666665,1,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,planning_regret_to_oracle,-0.16033180536365033,0.043095847489899544,-0.20342765285354986,-0.11723595787375078,0,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,robust_utility,0.610950710474667,0.32817684496808286,0.2827738655065841,0.9391275554427498,9,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,dominant_failure_accuracy,0.2826388888888889,0.13514050536381117,0.14749838352507771,0.41777939425270005,9,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,top2_failure_recall,0.20347222222222222,0.1236090740572892,0.07986314816493302,0.32708129627951144,8,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,calibration_error,0.01557753812503724,0.1345061636624182,-0.11892862553738096,0.15008370178745542,7,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,early_warning_lead_time,0.24410727777777783,0.020207537674930734,0.22389974010284708,0.2643148154527086,10,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,cross_morphology_generalization_gap,-0.051665999999999976,0.0,-0.051665999999999976,-0.051665999999999976,0,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,morphology_shift_detection,0.1557318372965969,0.0079270042261706,0.1478048330704263,0.1636588415227675,10,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,failure_family_f1,0.2426363980669536,0.13741417538744605,0.10522222267950757,0.38005057345439963,9,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,task_success,0.046874999999999986,0.11593106250083286,-0.06905606250083288,0.16280606250083285,4,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,dominant_failure_rate,-0.07430555555555556,0.08159227578913295,-0.1558978313446885,0.00728672023357739,3,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,safety_violation_rate,-0.005208333333333337,0.09292761208576793,-0.09813594541910127,0.08771927875243458,5,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,intervention_cost,0.009767256091666664,0.0050420766431240735,0.004725179448542591,0.014809332734790737,9,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,unnecessary_intervention_rate,-0.0006944444444444444,0.0016976038143696585,-0.002392048258814103,0.0010031593699252142,1,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,planning_regret_to_oracle,-0.0801324726277524,0.03041647558984179,-0.11054894821759419,-0.04971599703791062,0,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,robust_utility,0.16542869786286618,0.24737916569448548,-0.0819504678316193,0.41280786355735166,6,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,dominant_failure_accuracy,0.32569444444444445,0.11850615676272754,0.20718828768171693,0.444200601207172,9,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,top2_failure_recall,0.2465277777777778,0.0887799728170053,0.1577478049607725,0.33530775059478307,10,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,calibration_error,0.01256665490553617,0.08576042101228389,-0.07319376610674772,0.09832707591782006,5,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,early_warning_lead_time,0.19649872222222226,0.014467403887361934,0.18203131833486033,0.21096612610958418,10,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,cross_morphology_generalization_gap,-0.05672199999999998,0.0,-0.05672199999999998,-0.05672199999999998,0,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,morphology_shift_detection,0.16769943336200752,0.007082769018510059,0.16061666434349745,0.1747822023805176,10,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,failure_family_f1,0.2896257036247116,0.09571325233752248,0.1939124512871891,0.38533895596223405,10,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,task_success,-0.02812500000000001,0.08361852805891387,-0.11174352805891388,0.05549352805891386,4,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,dominant_failure_rate,-0.07847222222222222,0.07763637995901979,-0.156108602181242,-0.0008358422632024354,1,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,safety_violation_rate,0.04513888888888889,0.06738683802971725,-0.02224794914082836,0.11252572691860613,6,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,intervention_cost,-0.0013573978041666684,0.0066590778303591705,-0.008016475634525838,0.005301680026192503,4,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,unnecessary_intervention_rate,-0.0024305555555555556,0.0033723952250861427,-0.005802950780641698,0.0009418396695305871,0,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,planning_regret_to_oracle,-0.01739094910329348,0.0246231119676474,-0.042014061070940883,0.007232162864353919,2,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,robust_utility,-0.009268481634010001,0.18677854053230886,-0.19604702216631886,0.17751005889829885,4,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,dominant_failure_accuracy,0.3677083333333333,0.16582373833575428,0.20188459499757902,0.5335320716690876,9,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,top2_failure_recall,0.315625,0.18290914433054598,0.132715855669454,0.498534144330546,9,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,calibration_error,0.017650787309885556,0.09162930113246674,-0.0739785138225812,0.10928008844235229,6,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,early_warning_lead_time,0.27202775,0.02801054754157729,0.24401720245842273,0.3000382975415773,10,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,cross_morphology_generalization_gap,-0.0779753333333333,0.0,-0.0779753333333333,-0.0779753333333333,0,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,morphology_shift_detection,0.0786662403796479,0.009075773748769469,0.06959046663087842,0.08774201412841737,10,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,failure_family_f1,0.3147367839391649,0.14228986991793546,0.1724469140212294,0.45702665385710034,9,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,task_success,0.07777777777777775,0.15715840490353805,-0.0793806271257603,0.2349361826813158,5,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,dominant_failure_rate,-0.15486111111111112,0.12545625272475114,-0.28031736383586225,-0.029404858386359978,2,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,safety_violation_rate,0.06631944444444444,0.06171412800017248,0.004605316444271965,0.12803357244461694,6,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,intervention_cost,-0.015484861645833336,0.008528046901582625,-0.02401290854741596,-0.00695681474425071,2,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,unnecessary_intervention_rate,-0.0027777777777777775,0.003484964274495942,-0.00626274205227372,0.0007071864967181647,1,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,planning_regret_to_oracle,-0.057009903643591174,0.042699723258151565,-0.09970962690174273,-0.01431018038543961,2,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,robust_utility,0.16921687860213894,0.2973961862445415,-0.12817930764240257,0.4666130648466804,6,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,dominant_failure_accuracy,0.2520833333333333,0.12816306512409392,0.1239202682092394,0.38024639845742725,9,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,top2_failure_recall,0.18333333333333335,0.08873242836926797,0.09460090496406538,0.2720657617026013,9,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,calibration_error,-0.038527957108694826,0.06741880323699402,-0.10594676034568884,0.028890846128299195,3,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,early_warning_lead_time,0.20606216666666674,0.015009821420002194,0.19105234524666453,0.22107198808666895,10,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,cross_morphology_generalization_gap,-0.05256066666666666,0.0,-0.05256066666666666,-0.05256066666666666,0,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,morphology_shift_detection,0.14149998631446462,0.004970148476878052,0.13652983783758657,0.14647013479134266,10,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,failure_family_f1,0.22991145722296513,0.12079199335718567,0.10911946386577946,0.3507034505801508,9,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,task_success,0.04131944444444443,0.09557142249563676,-0.05425197805119233,0.13689086694008118,5,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,dominant_failure_rate,-0.050347222222222224,0.08644960662983982,-0.13679682885206204,0.036102384407617594,3,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,safety_violation_rate,-0.044444444444444446,0.06233102947922201,-0.10677547392366646,0.017886585034777566,2,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,intervention_cost,0.0056910058624999975,0.003851675935203159,0.0018393299272968385,0.009542681797703156,9,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,unnecessary_intervention_rate,0.0003472222222222222,0.0006805555555555554,-0.00033333333333333327,0.0010277777777777776,1,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,planning_regret_to_oracle,-0.04333767299968082,0.028026259088713576,-0.0713639320883944,-0.015311413910967242,0,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,robust_utility,0.16449995254840769,0.20647751837817496,-0.04197756582976728,0.3709774709265826,7,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,dominant_failure_accuracy,0.17395833333333333,0.11829165833184725,0.055666675001486074,0.29224999166518056,8,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,top2_failure_recall,0.09270833333333334,0.11417230816090541,-0.021463974827572077,0.20688064149423874,7,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,calibration_error,0.04839480689373935,0.0922420031472081,-0.043847196253468744,0.14063681004094744,4,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,early_warning_lead_time,0.2881449166666667,0.018215308845807843,0.26992960782085884,0.30636022551247455,10,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,cross_morphology_generalization_gap,-0.005745999999999987,0.0,-0.005745999999999987,-0.005745999999999987,0,10,terrain_or_fluid_shift
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,morphology_shift_detection,0.02270214632556076,0.009932531685987213,0.012769614639573545,0.03263467801154797,9,10,terrain_or_fluid_shift
