split,morphology,task,method,dominant_failure_accuracy,top2_failure_recall,calibration_error,early_warning_lead_time,cross_morphology_generalization_gap,morphology_shift_detection,failure_family_f1,task_success,dominant_failure_rate,safety_violation_rate,intervention_cost,unnecessary_intervention_rate,planning_regret_to_oracle,robust_utility
combined_failure_stress,arm_gripper,disturbance_recovery,morphology_failure_transformer_prior,0.6375,0.75,0.21392864871262926,0.719055,0.12572,0.6637456082081354,0.5111507936507936,0.4875,0.175,0.125,0.025855955999999992,0.0,0.254324838770944,0.01295267805492747
combined_failure_stress,arm_gripper,disturbance_recovery,online_system_identification,0.5625,0.7375,0.1672698784690353,0.5013850000000001,0.141,0.6824398110505006,0.4337301587301587,0.675,0.125,0.0875,0.030596214599999994,0.0,0.1810731097837007,0.3251055265814095
combined_failure_stress,arm_gripper,disturbance_recovery,oracle_failure_family_controller,1.0,1.0,0.13775731226615626,1.0,0.06646000000000002,0.9659751647312935,1.0,0.8625,0.0,0.05,0.009603640799999997,0.0,0.02998604098675024,0.7746881329492749
combined_failure_stress,arm_gripper,disturbance_recovery,per_morphology_calibrated_predictor,0.3875,0.5875,0.16575692624195856,0.5520349999999999,0.17288,0.4500803034127977,0.2583939393939394,0.4125,0.3,0.175,0.012035331899999998,0.0,0.3463736031691363,-0.2642008140932952
combined_failure_stress,arm_gripper,disturbance_recovery,retrieval_failure_memory,0.525,0.6875,0.16780265386254012,0.68285,0.18044000000000002,0.5381148325519,0.39021748093176667,0.5875,0.2,0.15,0.036475366499999995,0.0,0.24973296072848278,0.06590019935495392
combined_failure_stress,arm_gripper,disturbance_recovery,risk_aware_intervention_policy,0.5875,0.6625,0.21500253046397283,0.588275,0.17949999999999997,0.7072730247682657,0.483781746031746,0.55,0.1875,0.0875,0.03539803499999999,0.0,0.22320550946956957,0.12999707054491974
combined_failure_stress,arm_gripper,gap_or_step_crossing,bayesian_morphology_belief,0.5875,0.75,0.13624700998828268,0.665995,0.13147999999999999,0.7900643854965842,0.37120238095238095,0.5125,0.2,0.1375,0.0247852899,0.0,0.2499967765176872,0.00034486685473254786
combined_failure_stress,arm_gripper,gap_or_step_crossing,conformal_risk_shield,0.275,0.425,0.17361224282551685,0.51395,0.23731999999999998,0.5813258003297467,0.1416825396825397,0.5125,0.3625,0.0125,0.0462105834,0.0,0.28571575136003646,-0.007994614463048407
combined_failure_stress,arm_gripper,gap_or_step_crossing,constraint_aware_mpc,0.3625,0.5375,0.19674537827047409,0.594425,0.20348000000000002,0.42908272401405373,0.2236709956709957,0.625,0.25,0.05,0.022116432000000002,0.0,0.2439449472317734,0.19852543942725864
combined_failure_stress,arm_gripper,gap_or_step_crossing,cost_calibrated_failure_predictive_morphology_v5,0.7,0.7875,0.19660929099150587,0.78912,0.10102,0.7232019240427279,0.5501891534391534,0.55,0.1625,0.1125,0.0232116207,0.0,0.21632440994136748,0.12813639070312743
combined_failure_stress,arm_gripper,gap_or_step_crossing,domain_randomized_policy_selector,0.3875,0.5625,0.17989055768258042,0.577955,0.19432000000000002,0.4733421377282633,0.29057467532467535,0.5,0.2375,0.1875,0.016374666000000003,0.0,0.2864326198541443,-0.12092864148670905
combined_failure_stress,arm_gripper,gap_or_step_crossing,failure_predictive_morphology_v4,0.6125,0.775,0.1570103697489124,0.727725,0.11344,0.6358313253568446,0.41303872053872054,0.575,0.1875,0.1125,0.0355564176,0.0,0.23312606034703126,0.12176992539873913
combined_failure_stress,arm_gripper,gap_or_step_crossing,generic_failure_classifier,0.025,0.1875,0.09029815788735517,0.32345,0.32504000000000005,0.1834367282068826,0.011703703703703704,0.325,0.675,0.3,0.009994926,0.0,0.45624460377652826,-0.7957438856592958
combined_failure_stress,arm_gripper,gap_or_step_crossing,meta_adaptive_mpc,0.4625,0.6375,0.15398998856082066,0.5229449999999999,0.15908000000000003,0.6172763240140537,0.29206385281385283,0.6375,0.2,0.05,0.0249447834,0.0,0.20507274019593338,0.2764944769769537
combined_failure_stress,arm_gripper,gap_or_step_crossing,morphology_failure_transformer_prior,0.625,0.7375,0.20115672648387903,0.71693,0.12572,0.6637456082081354,0.43834054834054836,0.475,0.1875,0.125,0.026029339199999998,0.0,0.2530106650988669,-0.008786849528377164
combined_failure_stress,arm_gripper,gap_or_step_crossing,online_system_identification,0.5625,0.7375,0.1671156813691044,0.5013850000000001,0.141,0.6824398110505006,0.379459595959596,0.6875,0.1125,0.0875,0.0317073078,0.0,0.1737997462764535,0.3521968890964825
combined_failure_stress,arm_gripper,gap_or_step_crossing,oracle_failure_family_controller,1.0,1.0,0.13775731226615626,1.0,0.06646000000000002,0.9659751647312935,1.0,0.875,0.0,0.0375,0.0099523944,0.0,0.02542531353520185,0.8058487030453587
combined_failure_stress,arm_gripper,gap_or_step_crossing,per_morphology_calibrated_predictor,0.4,0.5875,0.17821405817546526,0.5531599999999999,0.17288,0.4500803034127977,0.26711111111111113,0.4125,0.3125,0.175,0.012472391700000002,0.0,0.3436104749360992,-0.27269451469000106
combined_failure_stress,arm_gripper,gap_or_step_crossing,retrieval_failure_memory,0.525,0.6875,0.16744402850525414,0.68285,0.18044000000000002,0.5381148325519,0.35289610389610393,0.575,0.1875,0.15,0.036959960400000005,0.0,0.2459933719824857,0.06554667864122224
combined_failure_stress,arm_gripper,gap_or_step_crossing,risk_aware_intervention_policy,0.575,0.65,0.20205367856183706,0.58615,0.17949999999999997,0.7072730247682657,0.38905796055796055,0.5875,0.175,0.0625,0.0358860375,0.0,0.21303320780341253,0.21553831447679903
combined_failure_stress,arm_gripper,payload_transport,bayesian_morphology_belief,0.5875,0.75,0.1368287986536877,0.665995,0.13147999999999999,0.7900643854965842,0.3978654401154401,0.5375,0.1875,0.125,0.022847832,0.0,0.24097560261736484,0.05228555376784461
combined_failure_stress,arm_gripper,payload_transport,conformal_risk_shield,0.275,0.425,0.1729105249094019,0.51395,0.23731999999999998,0.5813258003297467,0.15206349206349207,0.525,0.35,0.025,0.043781603999999995,0.0,0.28052569295011415,0.009267742025783999
combined_failure_stress,arm_gripper,payload_transport,constraint_aware_mpc,0.3625,0.5375,0.1969580539668801,0.594425,0.20348000000000002,0.42908272401405373,0.21061904761904762,0.625,0.25,0.0625,0.020953919999999994,0.0,0.24185076073641104,0.19058953726655825
combined_failure_stress,arm_gripper,payload_transport,cost_calibrated_failure_predictive_morphology_v5,0.7,0.7875,0.19727903823400011,0.78912,0.10102,0.7232019240427279,0.5132180134680134,0.5625,0.1625,0.1125,0.022585907999999995,0.0,0.20951992376392514,0.1456871189464705
combined_failure_stress,arm_gripper,payload_transport,domain_randomized_policy_selector,0.4,0.575,0.19261676024697244,0.58008,0.19432000000000002,0.4733421377282633,0.2598809523809524,0.525,0.2125,0.1875,0.015513959999999997,0.0,0.27689106832518195,-0.06884225458304688
combined_failure_stress,arm_gripper,payload_transport,failure_predictive_morphology_v4,0.6125,0.775,0.1575283035607973,0.727725,0.11344,0.6358313253568446,0.4379365079365079,0.575,0.175,0.125,0.03368745599999999,0.0,0.2290336690414289,0.1139097740675216
combined_failure_stress,arm_gripper,payload_transport,generic_failure_classifier,0.025,0.1875,0.09023907564971674,0.32345,0.32504000000000005,0.1834367282068826,0.013888888888888888,0.3375,0.6625,0.2875,0.009469559999999997,0.0,0.44788653554356594,-0.7586586495834029
combined_failure_stress,arm_gripper,payload_transport,meta_adaptive_mpc,0.4625,0.6375,0.15406441749914387,0.5229449999999999,0.15908000000000003,0.6172763240140537,0.275984126984127,0.6625,0.1875,0.0625,0.022243391999999994,0.0,0.20095063991553086,0.3000074236743974
combined_failure_stress,arm_gripper,payload_transport,morphology_failure_transformer_prior,0.625,0.7375,0.2012792378553015,0.71693,0.12572,0.6637456082081354,0.4008809523809524,0.4875,0.1875,0.125,0.024661151999999995,0.0,0.24813060884862456,0.013227062004263792
combined_failure_stress,arm_gripper,payload_transport,online_system_identification,0.5625,0.7375,0.16751770190642729,0.5013850000000001,0.141,0.6824398110505006,0.351981240981241,0.6875,0.1125,0.1,0.02932541399999999,0.0,0.17355747010777833,0.3378133346245552
combined_failure_stress,arm_gripper,payload_transport,oracle_failure_family_controller,1.0,1.0,0.13775731226615626,1.0,0.06646000000000002,0.9659751647312935,1.0,0.8625,0.0,0.025,0.009066599999999998,0.0,0.024054241432194142,0.8103320609974641
combined_failure_stress,arm_gripper,payload_transport,per_morphology_calibrated_predictor,0.4,0.5875,0.17833456666231276,0.5531599999999999,0.17288,0.4500803034127977,0.2824047619047619,0.4125,0.3125,0.175,0.011303027999999998,0.0,0.3408632289642569,-0.27036846274013365
combined_failure_stress,arm_gripper,payload_transport,retrieval_failure_memory,0.525,0.6875,0.16763901352986862,0.68285,0.18044000000000002,0.5381148325519,0.3376746031746032,0.5875,0.1875,0.15,0.03262968599999999,0.0,0.24505274634456337,0.0805808418150049
combined_failure_stress,arm_gripper,payload_transport,risk_aware_intervention_policy,0.575,0.65,0.20241577266974084,0.58615,0.17949999999999997,0.7072730247682657,0.3770270562770563,0.5875,0.175,0.075,0.032488649999999994,0.0,0.21289424334085016,0.20149619563906124
combined_failure_stress,arm_gripper,precision_contact_manipulation,bayesian_morphology_belief,0.5875,0.75,0.13650232924345146,0.665995,0.13147999999999999,0.7900643854965842,0.36464743589743587,0.5,0.2,0.15,0.028985795999999998,0.0,0.25940960481144215,-0.04213033156800949
combined_failure_stress,arm_gripper,precision_contact_manipulation,conformal_risk_shield,0.275,0.425,0.17291665427508082,0.51395,0.23731999999999998,0.5813258003297467,0.1812301587301587,0.5,0.3875,0.0375,0.0537617502,0.0,0.3015709501198714,-0.07469327460790251
combined_failure_stress,arm_gripper,precision_contact_manipulation,constraint_aware_mpc,0.3625,0.5375,0.19709504186606738,0.594425,0.20348000000000002,0.42908272401405373,0.23820370370370372,0.625,0.25,0.0375,0.027663031500000004,0.0,0.2500117386444883,0.20211886186396097
combined_failure_stress,arm_gripper,precision_contact_manipulation,cost_calibrated_failure_predictive_morphology_v5,0.7,0.7875,0.19667332551613637,0.78912,0.10102,0.7232019240427279,0.550229797979798,0.5375,0.1625,0.125,0.0278240637,0.0,0.22446269959048237,0.0923473538210084
combined_failure_stress,arm_gripper,precision_contact_manipulation,domain_randomized_policy_selector,0.4,0.575,0.1924143347277687,0.58008,0.19432000000000002,0.4733421377282633,0.22178571428571428,0.5125,0.225,0.1875,0.020244048,0.0,0.29195072838485925,-0.1038460967793751
combined_failure_stress,arm_gripper,precision_contact_manipulation,failure_predictive_morphology_v4,0.625,0.7875,0.14480974697299004,0.72985,0.11344,0.6358313253568446,0.45328463203463204,0.5375,0.2,0.15,0.0402120408,0.0,0.2516391327830262,0.012844663381642805
combined_failure_stress,arm_gripper,precision_contact_manipulation,generic_failure_classifier,0.025,0.1875,0.0903213764719092,0.32345,0.32504000000000005,0.1834367282068826,0.018333333333333333,0.325,0.675,0.3,0.0113527701,0.0,0.4662782629974832,-0.8012640846548297
combined_failure_stress,arm_gripper,precision_contact_manipulation,meta_adaptive_mpc,0.4625,0.6375,0.1542571847109347,0.5229449999999999,0.15908000000000003,0.6172763240140537,0.3098611111111111,0.6375,0.2,0.05,0.0293653719,0.0,0.21289946966024828,0.26372921038706504
combined_failure_stress,arm_gripper,precision_contact_manipulation,morphology_failure_transformer_prior,0.625,0.7375,0.20099854373825365,0.71693,0.12572,0.6637456082081354,0.43313131313131314,0.45,0.2,0.1625,0.0306421272,0.0,0.2688694155559818,-0.08658943275272787
combined_failure_stress,arm_gripper,precision_contact_manipulation,online_system_identification,0.5625,0.7375,0.16744194918444688,0.5013850000000001,0.141,0.6824398110505006,0.38423520923520926,0.6875,0.125,0.0875,0.035933185199999995,0.0,0.1820232433848069,0.3345387962906352
combined_failure_stress,arm_gripper,precision_contact_manipulation,oracle_failure_family_controller,1.0,1.0,0.13775731226615626,1.0,0.06646000000000002,0.9659751647312935,1.0,0.8375,0.0,0.0375,0.010766152800000001,0.0,0.034210815286734655,0.7618326605392858
combined_failure_stress,arm_gripper,precision_contact_manipulation,per_morphology_calibrated_predictor,0.4,0.5875,0.17793172294801152,0.5531599999999999,0.17288,0.4500803034127977,0.23710064935064934,0.3625,0.3125,0.1875,0.013492197899999999,0.0,0.3594329786472942,-0.3494943901941271
combined_failure_stress,arm_gripper,precision_contact_manipulation,retrieval_failure_memory,0.525,0.6875,0.16773832197062627,0.68285,0.18044000000000002,0.5381148325519,0.30305591630591633,0.55,0.225,0.1625,0.041799358200000004,0.0,0.2638725633887206,-0.013765471352854896
combined_failure_stress,arm_gripper,precision_contact_manipulation,risk_aware_intervention_policy,0.575,0.65,0.20213889488799755,0.58615,0.17949999999999997,0.7072730247682657,0.35671092796092796,0.5625,0.2,0.075,0.043133624999999995,0.0,0.22599750577332745,0.1426675717824539
combined_failure_stress,arm_gripper,tight_turn_navigation,bayesian_morphology_belief,0.5875,0.75,0.1372980713025798,0.665995,0.13147999999999999,0.7900643854965842,0.41394877344877345,0.5375,0.1875,0.1,0.0243971028,0.0,0.22942154019757716,0.090926225601696
combined_failure_stress,arm_gripper,tight_turn_navigation,conformal_risk_shield,0.275,0.425,0.17278576603189086,0.51395,0.23731999999999998,0.5813258003297467,0.14253968253968255,0.5375,0.3375,0.025,0.0476324388,0.0,0.26930670723192646,0.037790817918472316
combined_failure_stress,arm_gripper,tight_turn_navigation,constraint_aware_mpc,0.3625,0.5375,0.19709631932915364,0.594425,0.20348000000000002,0.42908272401405373,0.28764550264550265,0.6375,0.25,0.05,0.022374768,0.0,0.23102430138030336,0.2196631833116892
combined_failure_stress,arm_gripper,tight_turn_navigation,cost_calibrated_failure_predictive_morphology_v5,0.7,0.7875,0.1974376646509196,0.78912,0.10102,0.7232019240427279,0.5413189865689866,0.5875,0.15,0.1125,0.0247520871,0.0,0.19709698267165743,0.18825811839883339
combined_failure_stress,arm_gripper,tight_turn_navigation,domain_randomized_policy_selector,0.4,0.575,0.1930304778251244,0.58008,0.19432000000000002,0.4733421377282633,0.24948412698412697,0.5125,0.225,0.1875,0.016565934,0.0,0.2712830373434743,-0.08813921747391516
combined_failure_stress,arm_gripper,tight_turn_navigation,failure_predictive_morphology_v4,0.6125,0.775,0.15794607067505495,0.727725,0.11344,0.6358313253568446,0.4696233766233766,0.6125,0.1625,0.075,0.0351542028,0.0,0.20955228581604124,0.23162347554801704
combined_failure_stress,arm_gripper,tight_turn_navigation,generic_failure_classifier,0.025,0.1875,0.09028102683552959,0.32345,0.32504000000000005,0.1834367282068826,0.02222222222222222,0.35,0.65,0.275,0.010111674,0.0,0.43504926497785823,-0.7189142871450956
combined_failure_stress,arm_gripper,tight_turn_navigation,meta_adaptive_mpc,0.4625,0.6375,0.1542914508099063,0.5229449999999999,0.15908000000000003,0.6172763240140537,0.36578042328042326,0.675,0.175,0.05,0.0244939167,0.0,0.1872803819208192,0.3408196721100674
combined_failure_stress,arm_gripper,tight_turn_navigation,morphology_failure_transformer_prior,0.625,0.7375,0.2014392434445171,0.71693,0.12572,0.6637456082081354,0.4355844155844156,0.4875,0.175,0.1,0.0263333808,0.0,0.23596326530403688,0.05082780613479969
combined_failure_stress,arm_gripper,tight_turn_navigation,online_system_identification,0.5625,0.7375,0.16813011289118338,0.5013850000000001,0.141,0.6824398110505006,0.3958934583934584,0.725,0.1125,0.075,0.0328414263,0.0,0.15568104902885702,0.4174946238448001
combined_failure_stress,arm_gripper,tight_turn_navigation,oracle_failure_family_controller,1.0,1.0,0.13775731226615626,1.0,0.06646000000000002,0.9659751647312935,1.0,0.875,0.0,0.025,0.009294134400000001,0.0,0.018947462484684634,0.8263044157807208
combined_failure_stress,arm_gripper,tight_turn_navigation,per_morphology_calibrated_predictor,0.3875,0.5875,0.16549575921803833,0.5520349999999999,0.17288,0.4500803034127977,0.25306349206349205,0.425,0.3,0.15,0.0126180783,0.0,0.3252951830292692,-0.20641775838522625
combined_failure_stress,arm_gripper,tight_turn_navigation,retrieval_failure_memory,0.525,0.6875,0.16809583228370423,0.68285,0.18044000000000002,0.5381148325519,0.3181955266955267,0.5875,0.1875,0.1375,0.037391679600000005,0.0,0.23135296416109566,0.10363188461635937
combined_failure_stress,arm_gripper,tight_turn_navigation,risk_aware_intervention_policy,0.5875,0.6625,0.215431308391145,0.588275,0.17949999999999997,0.7072730247682657,0.4200833333333333,0.6,0.1625,0.075,0.035498430000000004,0.0,0.2004942515655425,0.23104016906486333
combined_failure_stress,differential_drive,cluttered_tool_use,bayesian_morphology_belief,0.5875,0.75,0.13810686765962454,0.6572589999999999,0.135128,0.7739027854965841,0.45865873015873015,0.525,0.1875,0.0875,0.0259672392,0.0,0.2342979289230426,0.08993119211387017
combined_failure_stress,differential_drive,cluttered_tool_use,conformal_risk_shield,0.275,0.4125,0.17229742621633118,0.5026299999999999,0.24308,0.5693082003297466,0.16698412698412698,0.55,0.3375,0.0125,0.048919068,0.0,0.27333617756171186,0.05701445073672259
combined_failure_stress,differential_drive,cluttered_tool_use,constraint_aware_mpc,0.3625,0.5375,0.19660393071982712,0.584825,0.20828000000000002,0.4199659240140537,0.2457777777777778,0.6375,0.2375,0.025,0.02467647,0.0,0.23116329743640876,0.2544335207212108
