stress_level,method,morphology,task,seed,task_success,dominant_failure_accuracy,dominant_failure_rate,safety_violation_rate,planning_regret_to_oracle
1.0,online_system_identification,underwater_vehicle,payload_transport,5,0.696429,0.625000,0.214286,0.142857,0.202739
1.0,online_system_identification,underwater_vehicle,payload_transport,6,0.642857,0.571429,0.196429,0.089286,0.199853
1.0,online_system_identification,underwater_vehicle,gap_or_step_crossing,0,0.482143,0.500000,0.339286,0.071429,0.224936
1.0,online_system_identification,underwater_vehicle,gap_or_step_crossing,1,0.607143,0.607143,0.178571,0.160714,0.210844
1.0,online_system_identification,underwater_vehicle,gap_or_step_crossing,2,0.517857,0.535714,0.232143,0.107143,0.200522
1.0,online_system_identification,underwater_vehicle,gap_or_step_crossing,3,0.642857,0.571429,0.178571,0.071429,0.189290
1.0,online_system_identification,underwater_vehicle,gap_or_step_crossing,4,0.678571,0.571429,0.125000,0.107143,0.165695
1.0,online_system_identification,underwater_vehicle,gap_or_step_crossing,5,0.660714,0.553571,0.196429,0.017857,0.187858
1.0,online_system_identification,underwater_vehicle,gap_or_step_crossing,6,0.696429,0.571429,0.089286,0.089286,0.164465
1.0,online_system_identification,underwater_vehicle,precision_contact_manipulation,0,0.500000,0.553571,0.285714,0.107143,0.229541
1.0,online_system_identification,underwater_vehicle,precision_contact_manipulation,1,0.500000,0.500000,0.321429,0.142857,0.234059
1.0,online_system_identification,underwater_vehicle,precision_contact_manipulation,2,0.535714,0.517857,0.214286,0.125000,0.233404
1.0,online_system_identification,underwater_vehicle,precision_contact_manipulation,3,0.732143,0.642857,0.160714,0.071429,0.171484
1.0,online_system_identification,underwater_vehicle,precision_contact_manipulation,4,0.642857,0.464286,0.160714,0.142857,0.208799
1.0,online_system_identification,underwater_vehicle,precision_contact_manipulation,5,0.607143,0.500000,0.232143,0.107143,0.202612
1.0,online_system_identification,underwater_vehicle,precision_contact_manipulation,6,0.535714,0.607143,0.160714,0.071429,0.209038
1.0,online_system_identification,underwater_vehicle,disturbance_recovery,0,0.625000,0.535714,0.214286,0.107143,0.215961
1.0,online_system_identification,underwater_vehicle,disturbance_recovery,1,0.589286,0.553571,0.160714,0.160714,0.207204
1.0,online_system_identification,underwater_vehicle,disturbance_recovery,2,0.553571,0.517857,0.267857,0.089286,0.236285
1.0,online_system_identification,underwater_vehicle,disturbance_recovery,3,0.517857,0.517857,0.267857,0.142857,0.232184
1.0,online_system_identification,underwater_vehicle,disturbance_recovery,4,0.625000,0.517857,0.232143,0.071429,0.214101
1.0,online_system_identification,underwater_vehicle,disturbance_recovery,5,0.625000,0.535714,0.232143,0.125000,0.217080
1.0,online_system_identification,underwater_vehicle,disturbance_recovery,6,0.607143,0.446429,0.178571,0.071429,0.208206
1.0,red_team_failure_retrieval,differential_drive,tight_turn_navigation,0,0.571429,0.660714,0.125000,0.053571,0.185684
1.0,red_team_failure_retrieval,differential_drive,tight_turn_navigation,1,0.517857,0.553571,0.250000,0.107143,0.214809
1.0,red_team_failure_retrieval,differential_drive,tight_turn_navigation,2,0.625000,0.482143,0.267857,0.071429,0.204090
1.0,red_team_failure_retrieval,differential_drive,tight_turn_navigation,3,0.589286,0.482143,0.267857,0.053571,0.216198
1.0,red_team_failure_retrieval,differential_drive,tight_turn_navigation,4,0.678571,0.553571,0.232143,0.053571,0.176175
1.0,red_team_failure_retrieval,differential_drive,tight_turn_navigation,5,0.589286,0.571429,0.250000,0.071429,0.207373
1.0,red_team_failure_retrieval,differential_drive,tight_turn_navigation,6,0.696429,0.500000,0.142857,0.035714,0.172875
1.0,red_team_failure_retrieval,differential_drive,payload_transport,0,0.642857,0.535714,0.196429,0.125000,0.196000
1.0,red_team_failure_retrieval,differential_drive,payload_transport,1,0.678571,0.535714,0.160714,0.017857,0.172115
1.0,red_team_failure_retrieval,differential_drive,payload_transport,2,0.535714,0.607143,0.214286,0.178571,0.207253
1.0,red_team_failure_retrieval,differential_drive,payload_transport,3,0.678571,0.535714,0.142857,0.017857,0.187538
1.0,red_team_failure_retrieval,differential_drive,payload_transport,4,0.500000,0.482143,0.285714,0.089286,0.231395
1.0,red_team_failure_retrieval,differential_drive,payload_transport,5,0.589286,0.446429,0.250000,0.089286,0.216755
1.0,red_team_failure_retrieval,differential_drive,payload_transport,6,0.589286,0.607143,0.125000,0.053571,0.189498
1.0,red_team_failure_retrieval,differential_drive,gap_or_step_crossing,0,0.482143,0.535714,0.303571,0.125000,0.242366
1.0,red_team_failure_retrieval,differential_drive,gap_or_step_crossing,1,0.482143,0.642857,0.214286,0.125000,0.229476
1.0,red_team_failure_retrieval,differential_drive,gap_or_step_crossing,2,0.482143,0.553571,0.196429,0.125000,0.225027
1.0,red_team_failure_retrieval,differential_drive,gap_or_step_crossing,3,0.589286,0.625000,0.178571,0.089286,0.211512
1.0,red_team_failure_retrieval,differential_drive,gap_or_step_crossing,4,0.500000,0.589286,0.232143,0.107143,0.231701
1.0,red_team_failure_retrieval,differential_drive,gap_or_step_crossing,5,0.535714,0.660714,0.232143,0.071429,0.212439
1.0,red_team_failure_retrieval,differential_drive,gap_or_step_crossing,6,0.625000,0.642857,0.142857,0.035714,0.195545
1.0,red_team_failure_retrieval,differential_drive,precision_contact_manipulation,0,0.589286,0.642857,0.142857,0.107143,0.198145
1.0,red_team_failure_retrieval,differential_drive,precision_contact_manipulation,1,0.535714,0.607143,0.142857,0.053571,0.204058
1.0,red_team_failure_retrieval,differential_drive,precision_contact_manipulation,2,0.607143,0.571429,0.178571,0.053571,0.188892
1.0,red_team_failure_retrieval,differential_drive,precision_contact_manipulation,3,0.714286,0.517857,0.160714,0.125000,0.198921
1.0,red_team_failure_retrieval,differential_drive,precision_contact_manipulation,4,0.607143,0.571429,0.232143,0.089286,0.213878
1.0,red_team_failure_retrieval,differential_drive,precision_contact_manipulation,5,0.625000,0.517857,0.196429,0.071429,0.205266
1.0,red_team_failure_retrieval,differential_drive,precision_contact_manipulation,6,0.660714,0.517857,0.178571,0.035714,0.192775
1.0,red_team_failure_retrieval,differential_drive,disturbance_recovery,0,0.625000,0.500000,0.214286,0.178571,0.218437
1.0,red_team_failure_retrieval,differential_drive,disturbance_recovery,1,0.482143,0.607143,0.214286,0.125000,0.230185
1.0,red_team_failure_retrieval,differential_drive,disturbance_recovery,2,0.625000,0.500000,0.232143,0.035714,0.204800
1.0,red_team_failure_retrieval,differential_drive,disturbance_recovery,3,0.500000,0.428571,0.357143,0.125000,0.259719
1.0,red_team_failure_retrieval,differential_drive,disturbance_recovery,4,0.732143,0.482143,0.142857,0.071429,0.181187
1.0,red_team_failure_retrieval,differential_drive,disturbance_recovery,5,0.553571,0.375000,0.285714,0.089286,0.241913
1.0,red_team_failure_retrieval,differential_drive,disturbance_recovery,6,0.589286,0.500000,0.196429,0.017857,0.205163
1.0,red_team_failure_retrieval,quadruped,tight_turn_navigation,0,0.535714,0.464286,0.250000,0.071429,0.223657
1.0,red_team_failure_retrieval,quadruped,tight_turn_navigation,1,0.660714,0.553571,0.142857,0.071429,0.184797
1.0,red_team_failure_retrieval,quadruped,tight_turn_navigation,2,0.714286,0.500000,0.160714,0.107143,0.202027
1.0,red_team_failure_retrieval,quadruped,tight_turn_navigation,3,0.625000,0.535714,0.178571,0.107143,0.199705
1.0,red_team_failure_retrieval,quadruped,tight_turn_navigation,4,0.517857,0.535714,0.232143,0.089286,0.221016
1.0,red_team_failure_retrieval,quadruped,tight_turn_navigation,5,0.642857,0.500000,0.196429,0.107143,0.216763
1.0,red_team_failure_retrieval,quadruped,tight_turn_navigation,6,0.589286,0.607143,0.178571,0.053571,0.204551
1.0,red_team_failure_retrieval,quadruped,payload_transport,0,0.553571,0.464286,0.267857,0.053571,0.223499
1.0,red_team_failure_retrieval,quadruped,payload_transport,1,0.589286,0.589286,0.196429,0.160714,0.209116
1.0,red_team_failure_retrieval,quadruped,payload_transport,2,0.517857,0.482143,0.250000,0.196429,0.238038
1.0,red_team_failure_retrieval,quadruped,payload_transport,3,0.607143,0.642857,0.125000,0.160714,0.198514
1.0,red_team_failure_retrieval,quadruped,payload_transport,4,0.517857,0.464286,0.339286,0.107143,0.244506
1.0,red_team_failure_retrieval,quadruped,payload_transport,5,0.571429,0.428571,0.232143,0.071429,0.216770
1.0,red_team_failure_retrieval,quadruped,payload_transport,6,0.625000,0.571429,0.160714,0.071429,0.205907
1.0,red_team_failure_retrieval,quadruped,gap_or_step_crossing,0,0.535714,0.589286,0.196429,0.089286,0.223898
1.0,red_team_failure_retrieval,quadruped,gap_or_step_crossing,1,0.553571,0.625000,0.196429,0.053571,0.217365
1.0,red_team_failure_retrieval,quadruped,gap_or_step_crossing,2,0.535714,0.482143,0.285714,0.089286,0.231225
1.0,red_team_failure_retrieval,quadruped,gap_or_step_crossing,3,0.428571,0.571429,0.267857,0.125000,0.244094
1.0,red_team_failure_retrieval,quadruped,gap_or_step_crossing,4,0.625000,0.446429,0.267857,0.107143,0.236198
1.0,red_team_failure_retrieval,quadruped,gap_or_step_crossing,5,0.607143,0.607143,0.125000,0.125000,0.210677
1.0,red_team_failure_retrieval,quadruped,gap_or_step_crossing,6,0.482143,0.517857,0.196429,0.089286,0.226486
1.0,red_team_failure_retrieval,quadruped,precision_contact_manipulation,0,0.660714,0.517857,0.160714,0.089286,0.209757
1.0,red_team_failure_retrieval,quadruped,precision_contact_manipulation,1,0.642857,0.553571,0.160714,0.089286,0.221328
1.0,red_team_failure_retrieval,quadruped,precision_contact_manipulation,2,0.517857,0.625000,0.232143,0.125000,0.233693
1.0,red_team_failure_retrieval,quadruped,precision_contact_manipulation,3,0.589286,0.517857,0.250000,0.107143,0.229648
1.0,red_team_failure_retrieval,quadruped,precision_contact_manipulation,4,0.553571,0.625000,0.160714,0.089286,0.204537
1.0,red_team_failure_retrieval,quadruped,precision_contact_manipulation,5,0.464286,0.517857,0.267857,0.142857,0.248332
1.0,red_team_failure_retrieval,quadruped,precision_contact_manipulation,6,0.589286,0.517857,0.214286,0.035714,0.210398
1.0,red_team_failure_retrieval,quadruped,disturbance_recovery,0,0.553571,0.535714,0.196429,0.089286,0.234310
1.0,red_team_failure_retrieval,quadruped,disturbance_recovery,1,0.517857,0.517857,0.267857,0.017857,0.234492
1.0,red_team_failure_retrieval,quadruped,disturbance_recovery,2,0.625000,0.589286,0.214286,0.035714,0.212670
1.0,red_team_failure_retrieval,quadruped,disturbance_recovery,3,0.553571,0.535714,0.250000,0.160714,0.240906
1.0,red_team_failure_retrieval,quadruped,disturbance_recovery,4,0.500000,0.625000,0.214286,0.089286,0.230526
1.0,red_team_failure_retrieval,quadruped,disturbance_recovery,5,0.571429,0.571429,0.196429,0.107143,0.228530
1.0,red_team_failure_retrieval,quadruped,disturbance_recovery,6,0.553571,0.553571,0.214286,0.107143,0.235638
1.0,red_team_failure_retrieval,arm_gripper,tight_turn_navigation,0,0.625000,0.571429,0.196429,0.107143,0.200011
1.0,red_team_failure_retrieval,arm_gripper,tight_turn_navigation,1,0.642857,0.517857,0.196429,0.089286,0.200773
1.0,red_team_failure_retrieval,arm_gripper,tight_turn_navigation,2,0.642857,0.517857,0.214286,0.071429,0.216999
1.0,red_team_failure_retrieval,arm_gripper,tight_turn_navigation,3,0.571429,0.500000,0.214286,0.107143,0.214778
1.0,red_team_failure_retrieval,arm_gripper,tight_turn_navigation,4,0.660714,0.625000,0.178571,0.089286,0.178765
1.0,red_team_failure_retrieval,arm_gripper,tight_turn_navigation,5,0.571429,0.535714,0.250000,0.089286,0.211412
1.0,red_team_failure_retrieval,arm_gripper,tight_turn_navigation,6,0.482143,0.589286,0.196429,0.107143,0.227300
1.0,red_team_failure_retrieval,arm_gripper,payload_transport,0,0.678571,0.553571,0.214286,0.071429,0.225611
1.0,red_team_failure_retrieval,arm_gripper,payload_transport,1,0.553571,0.535714,0.232143,0.178571,0.243539
1.0,red_team_failure_retrieval,arm_gripper,payload_transport,2,0.642857,0.517857,0.214286,0.196429,0.224412
1.0,red_team_failure_retrieval,arm_gripper,payload_transport,3,0.589286,0.535714,0.160714,0.107143,0.219277
1.0,red_team_failure_retrieval,arm_gripper,payload_transport,4,0.625000,0.500000,0.232143,0.160714,0.231461
1.0,red_team_failure_retrieval,arm_gripper,payload_transport,5,0.660714,0.464286,0.214286,0.035714,0.207479
1.0,red_team_failure_retrieval,arm_gripper,payload_transport,6,0.500000,0.535714,0.214286,0.142857,0.237464
1.0,red_team_failure_retrieval,arm_gripper,gap_or_step_crossing,0,0.660714,0.535714,0.160714,0.035714,0.202639
1.0,red_team_failure_retrieval,arm_gripper,gap_or_step_crossing,1,0.517857,0.553571,0.250000,0.071429,0.238898
1.0,red_team_failure_retrieval,arm_gripper,gap_or_step_crossing,2,0.607143,0.357143,0.303571,0.125000,0.236690
1.0,red_team_failure_retrieval,arm_gripper,gap_or_step_crossing,3,0.589286,0.607143,0.196429,0.107143,0.225985
1.0,red_team_failure_retrieval,arm_gripper,gap_or_step_crossing,4,0.625000,0.482143,0.178571,0.089286,0.209267
1.0,red_team_failure_retrieval,arm_gripper,gap_or_step_crossing,5,0.500000,0.535714,0.285714,0.142857,0.260153
1.0,red_team_failure_retrieval,arm_gripper,gap_or_step_crossing,6,0.660714,0.464286,0.196429,0.089286,0.216478
1.0,red_team_failure_retrieval,arm_gripper,precision_contact_manipulation,0,0.571429,0.589286,0.232143,0.142857,0.246848
1.0,red_team_failure_retrieval,arm_gripper,precision_contact_manipulation,1,0.535714,0.410714,0.267857,0.160714,0.263118
1.0,red_team_failure_retrieval,arm_gripper,precision_contact_manipulation,2,0.410714,0.517857,0.267857,0.178571,0.259679
1.0,red_team_failure_retrieval,arm_gripper,precision_contact_manipulation,3,0.357143,0.446429,0.428571,0.089286,0.290767
1.0,red_team_failure_retrieval,arm_gripper,precision_contact_manipulation,4,0.625000,0.482143,0.250000,0.071429,0.224583
1.0,red_team_failure_retrieval,arm_gripper,precision_contact_manipulation,5,0.500000,0.482143,0.285714,0.125000,0.254716
1.0,red_team_failure_retrieval,arm_gripper,precision_contact_manipulation,6,0.500000,0.500000,0.285714,0.125000,0.258708
1.0,red_team_failure_retrieval,arm_gripper,disturbance_recovery,0,0.571429,0.625000,0.178571,0.125000,0.234005
1.0,red_team_failure_retrieval,arm_gripper,disturbance_recovery,1,0.500000,0.500000,0.285714,0.107143,0.258693
1.0,red_team_failure_retrieval,arm_gripper,disturbance_recovery,2,0.571429,0.553571,0.232143,0.089286,0.220703
1.0,red_team_failure_retrieval,arm_gripper,disturbance_recovery,3,0.553571,0.553571,0.232143,0.071429,0.232037
1.0,red_team_failure_retrieval,arm_gripper,disturbance_recovery,4,0.464286,0.607143,0.250000,0.071429,0.253711
1.0,red_team_failure_retrieval,arm_gripper,disturbance_recovery,5,0.535714,0.589286,0.178571,0.142857,0.234453
1.0,red_team_failure_retrieval,arm_gripper,disturbance_recovery,6,0.535714,0.482143,0.232143,0.107143,0.248077
1.0,red_team_failure_retrieval,aerial_manipulator,tight_turn_navigation,0,0.678571,0.482143,0.214286,0.125000,0.205689
1.0,red_team_failure_retrieval,aerial_manipulator,tight_turn_navigation,1,0.589286,0.535714,0.232143,0.107143,0.235759
1.0,red_team_failure_retrieval,aerial_manipulator,tight_turn_navigation,2,0.535714,0.517857,0.232143,0.178571,0.262042
1.0,red_team_failure_retrieval,aerial_manipulator,tight_turn_navigation,3,0.571429,0.464286,0.267857,0.089286,0.235666
1.0,red_team_failure_retrieval,aerial_manipulator,tight_turn_navigation,4,0.607143,0.535714,0.196429,0.125000,0.223686
1.0,red_team_failure_retrieval,aerial_manipulator,tight_turn_navigation,5,0.678571,0.428571,0.214286,0.107143,0.224157
1.0,red_team_failure_retrieval,aerial_manipulator,tight_turn_navigation,6,0.696429,0.410714,0.214286,0.071429,0.209765
1.0,red_team_failure_retrieval,aerial_manipulator,payload_transport,0,0.535714,0.535714,0.267857,0.107143,0.244628
1.0,red_team_failure_retrieval,aerial_manipulator,payload_transport,1,0.625000,0.392857,0.250000,0.089286,0.236949
1.0,red_team_failure_retrieval,aerial_manipulator,payload_transport,2,0.517857,0.464286,0.267857,0.125000,0.264267
1.0,red_team_failure_retrieval,aerial_manipulator,payload_transport,3,0.553571,0.607143,0.214286,0.071429,0.235361
1.0,red_team_failure_retrieval,aerial_manipulator,payload_transport,4,0.410714,0.500000,0.303571,0.214286,0.290469
1.0,red_team_failure_retrieval,aerial_manipulator,payload_transport,5,0.482143,0.446429,0.321429,0.089286,0.257487
